"pomiar" "Szczep" "warunki"
"183" 2.50184580888395 "A" 1
"184" 3.52233260568184 "A" 1
"185" 5.74262777960488 "A" 1
"186" 4.98743016992417 "A" 1
"187" 5.60019432099469 "A" 1
"188" 6.00718407550758 "A" 1
"189" 2.66073214674527 "A" 1
"190" 3.06829779481274 "A" 1
"191" 5.26535308970532 "A" 1
"192" 3.83940170736546 "A" 1
"193" 4.15504523093378 "A" 1
"194" 5.32936867933649 "A" 1
"195" 6.50044941774738 "A" 1
"196" 7.34486366114534 "A" 1
"197" 4.81759831765163 "A" 1
"198" 4.60480408465406 "A" 1
"199" 4.50765496409646 "A" 1
"200" 3.37130170070416 "A" 1
"201" 5.29749626367893 "A" 1
"202" 5.39972334614662 "A" 1
"203" 4.7948023797683 "A" 1
"204" 5.72099017826588 "A" 1
"205" 4.78512462829864 "A" 1
"206" 4.46511350961946 "A" 1
"207" 4.28215542194385 "A" 1
"208" 4.59211513861928 "A" 1
"209" 6.74650081667515 "A" 1
"210" 6.02752025302401 "A" 1
"211" 5.46289856552646 "A" 1
"212" 4.5525584241687 "A" 1
"213" 6.71024888235627 "A" 1
"214" 5.10060857255677 "A" 1
"215" 5.08464257977908 "A" 1
"216" 4.00812481261414 "A" 1
"217" 5.30037866755241 "A" 1
"218" 5.03684397321605 "A" 1
"219" 6.09828253949333 "A" 1
"220" 4.17863282389632 "A" 1
"221" 6.69606294904426 "A" 1
"222" 3.34001207543776 "A" 1
"223" 5.15087529099727 "A" 1
"224" 3.46356018758647 "A" 1
"225" 5.31231524826212 "A" 1
"226" 4.82504690513289 "A" 1
"227" 6.22785790983741 "A" 1
"228" 2.94585618655966 "A" 1
"229" 5.2064547615448 "A" 1
"230" 4.37250048968719 "A" 1
"231" 5.8843294468766 "A" 1
"232" 6.74261836924279 "A" 1
"233" 6.02221631737315 "A" 1
"234" 6.0698590150585 "A" 1
"235" 3.30146007519073 "A" 1
"236" 4.18470170086747 "A" 1
"237" 4.63400120922106 "A" 1
"238" 5.14146352285945 "A" 1
"239" 4.76051775965804 "A" 1
"240" 5.22436903590281 "A" 1
"241" 4.94262425825093 "A" 1
"242" 5.47301277100028 "A" 1
"243" 3.86913632780506 "A" 1
"244" 5.68646131648715 "A" 1
"245" 4.59805069597607 "A" 1
"246" 5.59628492880565 "A" 1
"247" 4.73422626926704 "A" 1
"248" 5.06898748172705 "A" 1
"249" 6.53762602648632 "A" 1
"250" 5.1148022778077 "A" 1
"251" 4.44769048868118 "A" 1
"252" 3.83981227183968 "A" 1
"253" 4.85459395769811 "A" 1
"254" 5.4322232062201 "A" 1
"255" 5.84506007959634 "A" 1
"256" 6.10904736442183 "A" 1
"257" 5.18348966631535 "A" 1
"258" 3.35114552948483 "A" 1
"259" 5.29024549236117 "A" 1
"260" 4.16095016342101 "A" 1
"261" 6.40344240012761 "A" 1
"262" 5.22822540221346 "A" 1
"263" 4.71219195573319 "A" 1
"264" 3.91156757252519 "A" 1
"265" 4.23349412133463 "A" 1
"266" 5.56456333081629 "A" 1
"267" 2.83609816671787 "A" 1
"268" 2.79303206828727 "A" 1
"269" 4.06790602475755 "A" 1
"270" 6.71675706717006 "A" 1
"271" 5.01952919540416 "A" 1
"272" 4.17550776078352 "A" 1
"273" 4.47696473426393 "A" 1
"274" 3.8211656391928 "A" 1
"275" 5.51552701616133 "A" 1
"276" 4.83337613221621 "A" 1
"277" 6.50768359052656 "A" 1
"278" 5.66341380814401 "A" 1
"279" 4.62294217984048 "A" 1
"280" 4.84118185972736 "A" 1
"281" 5.35287880876506 "A" 1
"282" 4.2502732897382 "A" 1
"283" 5.89663207597755 "A" 1
"284" 4.79118749873007 "A" 1
"285" 5.14492899905893 "A" 1
"286" 5.22504508203779 "A" 1
"287" 4.74673090724826 "A" 1
"288" 4.63583009212642 "A" 1
"289" 3.18044933151837 "A" 1
"290" 5.86393439587879 "A" 1
"291" 5.47959980382287 "A" 1
"292" 4.00209251325412 "A" 1
"293" 6.03624263142507 "A" 1
"294" 4.18168328597816 "A" 1
"295" 5.14345398370133 "A" 1
"296" 3.46489003072118 "A" 1
"297" 3.63286458723708 "A" 1
"298" 4.64707352269257 "A" 1
"299" 4.71284469109391 "A" 1
"300" 4.87070588194143 "A" 1
"301" 5.10218797898842 "B" 1
"302" 7.16052560310496 "B" 1
"303" 6.05540942424154 "B" 1
"304" 1.91765149797832 "B" 1
"305" 6.66103768478151 "B" 1
"306" 6.59254931205921 "B" 1
"307" 6.46246071768921 "B" 1
"308" 5.37303466081909 "B" 1
"309" 6.36800129988951 "B" 1
"310" 7.92309702011443 "B" 1
"311" 5.32644559642721 "B" 1
"312" 5.37004486432114 "B" 1
"313" 4.90487951090958 "B" 1
"314" 5.05463086621324 "B" 1
"315" 6.28723703734734 "B" 1
"316" 5.43008762152808 "B" 1
"317" 6.14787336037835 "B" 1
"318" 4.09103189991545 "B" 1
"319" 6.29198403754258 "B" 1
"320" 5.63343888460016 "B" 1
"321" 6.73117538735248 "B" 1
"322" 5.65668013829225 "B" 1
"323" 6.71226625217465 "B" 1
"324" 7.8321822634963 "B" 1
"325" 4.78346020601471 "B" 1
"326" 5.98547426641297 "B" 1
"327" 6.67204553225172 "B" 1
"328" 8.02342337827553 "B" 1
"329" 6.55495405406752 "B" 1
"330" 3.9297777983173 "B" 1
"331" 5.21513407241459 "B" 1
"332" 6.90804307021235 "B" 1
"333" 5.0986647848359 "B" 1
"334" 7.60966285649412 "B" 1
"335" 5.45966932197936 "B" 1
"336" 5.77783825029162 "B" 1
"337" 7.26058154763834 "B" 1
"338" 5.66090889369452 "B" 1
"339" 5.1957650435505 "B" 1
"340" 8.45023940097991 "B" 1
"341" 5.52512602389797 "B" 1
"342" 4.46614704584581 "B" 1
"343" 5.75323300842413 "B" 1
"344" 5.47946237208503 "B" 1
"345" 6.96169117747093 "B" 1
"346" 7.6396230810123 "B" 1
"347" 6.38252124996234 "B" 1
"348" 5.41831690641524 "B" 1
"349" 5.36110127557674 "B" 1
"350" 7.70392072244925 "B" 1
"351" 5.41884769468883 "B" 1
"352" 6.82177577265824 "B" 1
"353" 7.84117351890164 "B" 1
"354" 8.01010517421434 "B" 1
"355" 6.53474311300812 "B" 1
"356" 5.87127100419817 "B" 1
"357" 7.10212833512731 "B" 1
"358" 3.81280084703859 "B" 1
"359" 5.34737604234142 "B" 1
"360" 6.09641830377214 "B" 1
"361" 6.89128442550719 "B" 1
"362" 6.77649227985371 "B" 1
"363" 4.85572680556023 "B" 1
"364" 5.34934963926561 "B" 1
"365" 4.33165943652758 "B" 1
"366" 6.06823874622628 "B" 1
"367" 6.15939276873537 "B" 1
"368" 6.97793767069862 "B" 1
"369" 2.8856360239877 "B" 1
"370" 5.55690077880759 "B" 1
"371" 4.06169774700422 "B" 1
"372" 5.97677747228219 "B" 1
"373" 7.1344295688215 "B" 1
"374" 3.43451693165128 "B" 1
"375" 8.30854050245398 "B" 1
"376" 4.29437607031698 "B" 1
"377" 6.17157747756819 "B" 1
"378" 6.31961891217074 "B" 1
"379" 7.65779916743275 "B" 1
"380" 5.91288827703909 "B" 1
"381" 7.57644849586066 "B" 1
"382" 6.42492860414865 "B" 1
"383" 3.87405314051926 "B" 1
"384" 7.71903347863802 "B" 1
"385" 5.06931465238496 "B" 1
"386" 7.1287711071966 "B" 1
"387" 7.35240344526359 "B" 1
"388" 3.11001198240111 "B" 1
"389" 4.54520533349211 "B" 1
"390" 3.871534361733 "B" 1
"391" 6.20324163209868 "B" 1
"392" 5.23349367078454 "B" 1
"393" 6.09684285028853 "B" 1
"394" 7.25529775991116 "B" 1
"395" 3.32929756932031 "B" 1
"396" 7.49931943413621 "B" 1
"397" 6.10530863359484 "B" 1
"398" 3.11601188885176 "B" 1
"399" 6.04676508120108 "B" 1
"400" 2.92780687108965 "B" 1
"401" 5.16042450021338 "B" 1
"402" 8.29093737158473 "B" 1
"403" 6.49663806309549 "B" 1
"404" 5.47244628303278 "B" 1
"405" 4.00695220103909 "B" 1
"406" 5.96171524687967 "B" 1
"407" 4.43080844842159 "B" 1
"408" 5.83742018837809 "B" 1
"409" 5.76457486789106 "B" 1
"410" 6.75831979382711 "B" 1
"411" 5.89083179941532 "B" 1
"412" 5.33002342850588 "B" 1
"413" 7.4581164743661 "B" 1
"414" 7.87897197533738 "B" 1
"415" 6.5627380380429 "B" 1
"416" 6.66810328064988 "B" 1
"417" 6.37204575251161 "B" 1
"418" 6.21937405091014 "B" 1
"419" 5.86668770343566 "B" 1
"420" 7.30265829468088 "B" 1
"421" 6.06631983503398 "B" 1
"422" 8.29572552338177 "B" 1
"423" 8.14545630000863 "B" 1
"424" 3.42358769742766 "B" 1
"425" 6.24451908944006 "B" 1
"426" 4.47870765714098 "B" 1
"427" 5.84418961691605 "B" 1
"428" 6.06612377634737 "B" 1
"429" 4.7433274234852 "B" 1
"430" 6.04199318935206 "B" 1
"431" 7.59547140222234 "B" 1
"432" 6.5466877117062 "B" 1
"433" 5.68157152646665 "B" 1
"434" 6.31044026933851 "B" 1
"435" 5.18904332894252 "B" 1
"436" 7.86392969825697 "B" 1
"437" 4.01403691948021 "B" 1
"438" 4.43890882949982 "B" 1
"439" 4.08545158901354 "B" 1
"440" 6.46791782394105 "B" 1
"441" 7.55438639309619 "B" 1
"442" 7.54851764489265 "B" 1
"443" 5.45535845541493 "B" 1
"444" 7.71311949702242 "B" 1
"445" 7.20252103477727 "B" 1
"446" 7.84129686621903 "B" 1
"447" 6.82756983838767 "B" 1
"448" 2.49422868556193 "B" 1
"449" 9.03859580325716 "B" 1
"450" 9.02288140126912 "B" 1
"451" 9.40272038293311 "B" 1
"452" 8.35516535759366 "B" 1
"453" 5.10743596227585 "B" 1
"454" 6.46950933724074 "B" 1
"455" 2.69769320558718 "B" 1
"456" 4.27467594099252 "B" 1
"457" 5.34865615288792 "B" 1
"458" 5.58183336333041 "B" 1
"459" 5.17477463330962 "B" 1
"460" 6.31962319530011 "B" 1
"461" 3.38324974923391 "B" 1
"462" 7.12958418414669 "B" 1
"463" 7.67228482115611 "B" 1
"464" 6.74326204620379 "B" 1
"465" 4.2325972626817 "B" 1
"466" 7.75984010805764 "B" 1
"467" 4.64141415492217 "B" 1
"468" 6.75531555814997 "B" 1
"469" 6.44590663497961 "B" 1
"470" 4.87331006339472 "B" 1
"471" 6.41658044128124 "B" 1
"472" 5.28775450168807 "B" 1
"473" 5.10224939358904 "B" 1
"474" 4.32951043263019 "B" 1
"475" 7.27697037065951 "B" 1
"476" 4.54353278734215 "B" 1
"477" 5.02073961420091 "B" 1
"478" 6.86473181264018 "B" 1
"479" 7.46641749682104 "B" 1
"480" 5.55120310969304 "B" 1
"481" 7.10420145553871 "B" 1
"482" 4.24028614849979 "B" 1
"483" 4.53454359709821 "B" 1
"484" 4.78724851798678 "B" 1
"485" 3.7338655018836 "B" 1
"486" 5.14563920798274 "B" 1
"487" 3.57941162176476 "B" 1
"488" 7.08658837556395 "B" 1
"489" 7.4326556812425 "B" 1
"490" 5.76980568474311 "B" 1
"491" 3.75126143135997 "B" 1
"492" 7.75158332962798 "B" 1
"493" 5.69363679805019 "B" 1
"494" 3.82121279537878 "B" 1
"495" 10.3913706879885 "B" 1
"496" 7.29226535297262 "B" 1
"497" 6.99699051247632 "B" 1
"498" 4.570813077575 "B" 1
"499" 2.69867877102466 "B" 1
"500" 3.65884000163505 "B" 1
"501" 5.10778724283933 "B" 1
"502" 5.460504318556 "B" 1
"503" 6.81361952675679 "B" 1
"504" 7.57955654972718 "B" 1
"505" 7.46808137238483 "B" 1
"506" 5.45361039560661 "B" 1
"507" 6.90521644215036 "B" 1
"508" 4.36614218652286 "B" 1
"509" 7.12541907082876 "B" 1
"510" 5.85128116263924 "B" 1
"511" 6.70970109322172 "B" 1
"512" 5.17184101107545 "B" 1
"513" 6.43238696473075 "B" 1
"514" 6.14359429357933 "B" 1
"515" 3.32110671540585 "B" 1
"516" 7.32977141689274 "B" 1
"517" 5.51679393176536 "B" 1
"518" 5.0447616373903 "B" 1
"519" 8.63148990203584 "B" 1
"520" 5.04650714283443 "B" 1
"521" 6.62664608770492 "B" 1
"522" 4.88085198594563 "B" 1
"523" 7.66803695583346 "B" 1
"524" 5.31185774781238 "B" 1
"525" 7.75490848272316 "B" 1
"526" 6.07810847026273 "B" 1
"527" 7.1673009341239 "B" 1
"528" 5.04098125172229 "B" 1
"529" 6.70072236898918 "B" 1
"530" 7.4107792769237 "B" 1
"531" 6.97382302110361 "B" 1
"532" 5.84687543139578 "B" 1
"533" 5.35452653416987 "B" 1
"534" 5.60264556183699 "B" 1
"535" 6.81094362840315 "B" 1
"536" 4.57492287328188 "B" 1
"537" 6.08946487300958 "B" 1
"538" 10.132102963665 "B" 1
"539" 5.3427630169264 "B" 1
"540" 7.62208488184819 "B" 1
"541" 7.52776869905901 "B" 1
"542" 5.43488211555911 "B" 1
"543" 6.04843755691329 "B" 1
"544" 5.47458128570203 "B" 1
"545" 7.28159152537874 "B" 1
"546" 5.98998196789802 "B" 1
"547" 5.08265003107069 "B" 1
"548" 5.02900038527288 "B" 1
"549" 6.28283460928825 "B" 1
"550" 4.87218558704288 "B" 1
"551" 6.98089064406369 "B" 1
"552" 7.07660403161611 "B" 1
"553" 5.35334657036827 "B" 1
"554" 5.47673605638975 "B" 1
"555" 7.98980707685224 "B" 1
"556" 3.66963357092249 "B" 1
"557" 4.45741802089801 "B" 1
"558" 5.15041824595883 "B" 1
"559" 6.60558299175864 "B" 1
"560" 5.00926833684722 "B" 1
"561" 4.97001233471449 "B" 1
"562" 6.68441198754312 "B" 1
"563" 8.40709556354785 "B" 1
"564" 5.49638291172827 "B" 1
"565" 6.57199509687191 "B" 1
"566" 8.8067505709823 "B" 1
"567" 6.96206555474602 "B" 1
"568" 6.79306638944498 "B" 1
"569" 7.82618877815763 "B" 1
"570" 5.89274287797089 "B" 1
"571" 5.87008314153804 "B" 1
"572" 6.85469719815579 "B" 1
"573" 4.29477174308287 "B" 1
"574" 2.9159387553448 "B" 1
"575" 6.20085391520436 "B" 1
"576" 8.5760603867214 "B" 1
"577" 5.1814798146224 "B" 1
"578" 4.52059324863344 "B" 1
"579" 7.27567094007332 "B" 1
"580" 6.66900459521375 "B" 1
"581" 5.78833537969688 "B" 1
"582" 8.1039069967679 "B" 1
"583" 6.38509708739139 "B" 1
"584" 7.27243769613723 "B" 1
"585" 9.82850509190161 "B" 1
"586" 4.18187899554647 "B" 1
"587" 9.02302773717807 "B" 1
"588" 5.63583167552243 "B" 1
"589" 5.91535662671821 "B" 1
"590" 7.14344672049265 "B" 1
"591" 4.35869640079765 "B" 1
"592" 5.60735961219173 "B" 1
"593" 7.41860698797498 "B" 1
"594" 5.35718464747128 "B" 1
"595" 4.56441267183815 "B" 1
"596" 5.36885081274424 "B" 1
"597" 6.365613672875 "B" 1
"598" 6.1525275517234 "B" 1
"599" 4.27600703857879 "B" 1
"600" 5.15651217685888 "B" 1
"601" 4.59308308960313 "C" 1
"602" 5.59029024629315 "C" 1
"603" 5.2368820018449 "C" 1
"604" 6.60164336453126 "C" 1
"605" 2.59035912461752 "C" 1
"606" 5.39731581246625 "C" 1
"607" 3.62169644576796 "C" 1
"608" 6.81367283913789 "C" 1
"609" 7.80378669488936 "C" 1
"610" 4.84113770726964 "C" 1
"611" 5.41450754231265 "C" 1
"612" 3.1287589298539 "C" 1
"613" 6.54251859005099 "C" 1
"614" 4.21475176401336 "C" 1
"615" 4.77147616957219 "C" 1
"616" 7.9582157103589 "C" 1
"617" 7.94666455702237 "C" 1
"618" 5.97770460233787 "C" 1
"619" 6.64018838750911 "C" 1
"620" 7.97398284334833 "C" 1
"621" 3.14603191196394 "C" 1
"622" 5.8073958225369 "C" 1
"623" 5.82429976027954 "C" 1
"624" 6.02046782422197 "C" 1
"625" 5.68807497958413 "C" 1
"626" 12.2303690954091 "C" 1
"627" 6.24295207985114 "C" 1
"628" 4.89077671631623 "C" 1
"629" 8.39913740973349 "C" 1
"630" 6.53547944585158 "C" 1
"631" 7.63730176403179 "C" 1
"632" 5.17203892908149 "C" 1
"633" 5.81879933075218 "C" 1
"634" 4.39708164638101 "C" 1
"635" 5.8147623425622 "C" 1
"636" 14.7954093484513 "C" 1
"637" 4.22873537809092 "C" 1
"638" 6.61778000027216 "C" 1
"639" 5.85107829015097 "C" 1
"640" 2.97915489720522 "C" 1
"641" 5.4845455034699 "C" 1
"642" 6.87749884650921 "C" 1
"643" 3.89118144002837 "C" 1
"644" 6.58701966238813 "C" 1
"645" 7.28564604552818 "C" 1
"646" 7.30930252140109 "C" 1
"647" 4.56278589752018 "C" 1
"648" 4.86249545061842 "C" 1
"649" 5.58504448892123 "C" 1
"650" 4.35605915127835 "C" 1
"651" 8.17237125610099 "C" 1
"652" 6.80140019206597 "C" 1
"653" 7.86920077312675 "C" 1
"654" 2.04670877527958 "C" 1
"655" 5.67070952316728 "C" 1
"656" 4.85487213093163 "C" 1
"657" 4.82746988500235 "C" 1
"658" 6.13121901881604 "C" 1
"659" 5.44786179062691 "C" 1
"660" 9.50737966458957 "C" 1
"661" 2.947026362984 "C" 1
"662" 4.71210022494691 "C" 1
"663" 5.89442313089146 "C" 1
"664" 7.4564019201483 "C" 1
"665" 9.0726988383144 "C" 1
"666" 4.73053054122742 "C" 1
"667" 4.03758457293756 "C" 1
"668" 4.9104983699328 "C" 1
"669" 7.6658338421453 "C" 1
"670" 5.30756713568578 "C" 1
"671" 8.93645689796765 "C" 1
"672" 5.93678389778858 "C" 1
"673" 4.49133317856868 "C" 1
"674" 4.87726028328508 "C" 1
"675" 8.9614112970913 "C" 1
"676" 2.82323493189869 "C" 1
"677" 3.82751848173607 "C" 1
"678" 4.83637942903788 "C" 1
"679" 5.81441446594317 "C" 1
"680" 12.6389981480073 "C" 1
"681" 6.61433941178099 "C" 1
"682" 3.27362579470306 "C" 1
"683" 7.22781563560505 "C" 1
"684" 5.45453483859225 "C" 1
"685" 9.38896628529479 "C" 1
"686" 5.16901303582686 "C" 1
"687" 4.82945025396904 "C" 1
"688" 5.2618742851845 "C" 1
"689" 6.84169296343373 "C" 1
"690" 3.5103247475098 "C" 1
"691" 6.44417297647727 "C" 1
"692" 6.48507593502489 "C" 1
"693" 6.10382839362788 "C" 1
"694" 5.15563615456654 "C" 1
"695" 5.32372287082572 "C" 1
"696" 6.22584870696574 "C" 1
"697" 7.3695487737081 "C" 1
"698" 3.99935276194392 "C" 1
"699" 6.85179852699857 "C" 1
"700" 7.52403053164687 "C" 1
"701" 5.26965909188851 "C" 1
"702" 5.67518014730345 "C" 1
"703" 6.78855209375015 "C" 1
"704" 4.30196837466946 "C" 1
"705" 7.97503521109229 "C" 1
"706" 7.52210406928576 "C" 1
"707" 5.1200857556538 "C" 1
"708" 4.5767251602927 "C" 1
"709" 7.30215380741444 "C" 1
"710" 4.55566615395609 "C" 1
"711" 4.54853968733147 "C" 1
"712" 4.68197898941579 "C" 1
"713" 4.61818231420176 "C" 1
"714" 5.46934390166137 "C" 1
"715" 9.26497585567681 "C" 1
"716" 7.07096786992569 "C" 1
"717" 13.0517533939982 "C" 1
"718" 5.56364657160784 "C" 1
"719" 10.3138998091101 "C" 1
"720" 5.42625771364677 "C" 1
"721" 6.28133702325633 "C" 1
"722" 5.41421516858138 "C" 1
"723" 3.40348073374642 "C" 1
"724" 4.73005052855949 "C" 1
"725" 4.89396758460972 "C" 1
"726" 6.89963780650377 "C" 1
"727" 3.51750737638421 "C" 1
"728" 4.87590177226711 "C" 1
"729" 5.44372425380398 "C" 1
"730" 4.61783499835818 "C" 1
"731" 5.88114832024223 "C" 1
"732" 4.75510257624368 "C" 1
"733" 6.98587733153495 "C" 1
"734" 6.60656530084196 "C" 1
"735" 10.58822037336 "C" 1
"736" 5.19723553600383 "C" 1
"737" 6.25874359507988 "C" 1
"738" 5.47227236605332 "C" 1
"739" 6.21859768470584 "C" 1
"740" 6.86499160101042 "C" 1
"741" 4.99155434142702 "C" 1
"742" 8.69370998225439 "C" 1
"743" 5.72398456123246 "C" 1
"744" 4.85176550181505 "C" 1
"745" 3.72378363730036 "C" 1
"746" 6.18048057603039 "C" 1
"747" 8.57590277029952 "C" 1
"748" 8.4286045199391 "C" 1
"749" 6.22154873701799 "C" 1
"750" 4.22074673891613 "C" 1
"751" 7.26822035920319 "C" 1
"752" 4.53490676168873 "C" 1
"753" 7.26162743091407 "C" 1
"754" 6.50710949758745 "C" 1
"755" 5.44680732145748 "C" 1
"756" 8.49598469113202 "C" 1
"757" 5.16736348949228 "C" 1
"758" 4.00773040304964 "C" 1
"759" 8.10193297127018 "C" 1
"760" 5.23282334783698 "C" 1
"761" 4.56267114435893 "C" 1
"762" 4.69231889616704 "C" 1
"763" 8.47219321268791 "C" 1
"764" 5.86613426401754 "C" 1
"765" 6.54107681318054 "C" 1
"766" 8.24906853486342 "C" 1
"767" 10.473964657372 "C" 1
"768" 4.10292246788278 "C" 1
"769" 5.66699980876599 "C" 1
"770" 3.31916795627708 "C" 1
"771" 4.61565885432553 "C" 1
"772" 7.54745060775602 "C" 1
"773" 6.33282009117668 "C" 1
"774" 6.5484921866191 "C" 1
"775" 3.77923035046487 "C" 1
"776" 6.10730309247724 "C" 1
