"pomiar" "Szczep" "powt" "czas"
"459" 0.588071727519794 "B" 2 59
"460" 0.583187153856757 "B" 2 60
"461" 0.598734617158691 "B" 2 61
"462" 0.620348788246874 "B" 2 62
"463" 0.62728306846689 "B" 2 63
"464" 0.638927326237556 "B" 2 64
"465" 0.635570895701453 "B" 2 65
"466" 0.650580678419583 "B" 2 66
"467" 0.65474243736153 "B" 2 67
"468" 0.674453481243329 "B" 2 68
"469" 0.687644530613605 "B" 2 69
"470" 0.704236377638452 "B" 2 70
"471" 0.70860550999102 "B" 2 71
"472" 0.692846252817982 "B" 2 72
"473" 0.705408741777772 "B" 2 73
"474" 0.72013574016885 "B" 2 74
"475" 0.698631629930521 "B" 2 75
"476" 0.727425395478182 "B" 2 76
"477" 0.730480085073407 "B" 2 77
"478" 0.726244475500171 "B" 2 78
"479" 0.741149923321863 "B" 2 79
"480" 0.760232624949667 "B" 2 80
"481" 0.768341832006757 "B" 2 81
"482" 0.792317514568125 "B" 2 82
"483" 0.767904479294362 "B" 2 83
"484" 0.770278203357282 "B" 2 84
"485" 0.756596235989148 "B" 2 85
"486" 0.784651118399433 "B" 2 86
"487" 0.79350781505963 "B" 2 87
"488" 0.799530137179752 "B" 2 88
"489" 0.787497407144348 "B" 2 89
"490" 0.79952509377909 "B" 2 90
"491" 0.819988937137939 "B" 2 91
"492" 0.79463402361595 "B" 2 92
"493" 0.812834908515572 "B" 2 93
"494" 0.804820823155373 "B" 2 94
"495" 0.811239794502879 "B" 2 95
"496" 0.818026889052883 "B" 2 96
"497" 0.843986176748024 "B" 2 97
"498" 0.830304303915153 "B" 2 98
"499" 0.836175011840796 "B" 2 99
"500" 0.842696210934188 "B" 2 100
"501" 0.123165904674479 "B" 3 1
"502" 0.104685213174984 "B" 3 2
"503" 0.116119538108177 "B" 3 3
"504" 0.118355523197023 "B" 3 4
"505" 0.13134291419131 "B" 3 5
"506" 0.146695978459701 "B" 3 6
"507" 0.143748614951612 "B" 3 7
"508" 0.154134712661667 "B" 3 8
"509" 0.160055075159933 "B" 3 9
"510" 0.178035305199749 "B" 3 10
"511" 0.171822135757822 "B" 3 11
"512" 0.183356911583465 "B" 3 12
"513" 0.175595084272922 "B" 3 13
"514" 0.188267779232484 "B" 3 14
"515" 0.194109431082631 "B" 3 15
"516" 0.19183947873065 "B" 3 16
"517" 0.220603943805632 "B" 3 17
"518" 0.232357428705573 "B" 3 18
"519" 0.238276390188497 "B" 3 19
"520" 0.227285566348395 "B" 3 20
"521" 0.221984071929014 "B" 3 21
"522" 0.23274026538681 "B" 3 22
"523" 0.228738687777916 "B" 3 23
"524" 0.238938080335438 "B" 3 24
"525" 0.261652105772535 "B" 3 25
"526" 0.242796926519863 "B" 3 26
"527" 0.254599403665585 "B" 3 27
"528" 0.278692837142211 "B" 3 28
"529" 0.28365625372995 "B" 3 29
"530" 0.302983451718731 "B" 3 30
"531" 0.304949753996136 "B" 3 31
"532" 0.329622106888038 "B" 3 32
"533" 0.322738936491763 "B" 3 33
"534" 0.341549307713966 "B" 3 34
"535" 0.375965807562485 "B" 3 35
"536" 0.373687203334439 "B" 3 36
"537" 0.379609566195119 "B" 3 37
"538" 0.41837324122619 "B" 3 38
"539" 0.404842647271034 "B" 3 39
"540" 0.412192339520817 "B" 3 40
"541" 0.428479114017658 "B" 3 41
"542" 0.427695055848536 "B" 3 42
"543" 0.40965580550364 "B" 3 43
"544" 0.463362235904296 "B" 3 44
"545" 0.444860044902816 "B" 3 45
"546" 0.450129048925927 "B" 3 46
"547" 0.445369857482901 "B" 3 47
"548" 0.455813402286749 "B" 3 48
"549" 0.45739883845647 "B" 3 49
"550" 0.461746849156828 "B" 3 50
"551" 0.475888349273744 "B" 3 51
"552" 0.472605507539169 "B" 3 52
"553" 0.481154389973173 "B" 3 53
"554" 0.508282676744488 "B" 3 54
"555" 0.501038737553903 "B" 3 55
"556" 0.521580093219159 "B" 3 56
"557" 0.526114268341324 "B" 3 57
"558" 0.537245238201366 "B" 3 58
"559" 0.546539541436635 "B" 3 59
"560" 0.556025030216527 "B" 3 60
"561" 0.565043945478415 "B" 3 61
"562" 0.572354270694349 "B" 3 62
"563" 0.587945785573437 "B" 3 63
"564" 0.597927821089486 "B" 3 64
"565" 0.61352891721983 "B" 3 65
"566" 0.628163155831701 "B" 3 66
"567" 0.62003044614129 "B" 3 67
"568" 0.618868364078179 "B" 3 68
"569" 0.674346478457022 "B" 3 69
"570" 0.662650631752334 "B" 3 70
"571" 0.676613457268765 "B" 3 71
"572" 0.682332545194267 "B" 3 72
"573" 0.679873206373439 "B" 3 73
"574" 0.719310915438077 "B" 3 74
"575" 0.697861372555199 "B" 3 75
"576" 0.69999394978326 "B" 3 76
"577" 0.741312553768828 "B" 3 77
"578" 0.733422235191061 "B" 3 78
"579" 0.729169727449172 "B" 3 79
"580" 0.747349860659104 "B" 3 80
"581" 0.733614997211315 "B" 3 81
"582" 0.728755294945158 "B" 3 82
"583" 0.743182690558023 "B" 3 83
"584" 0.737943151664896 "B" 3 84
"585" 0.754569764907339 "B" 3 85
"586" 0.761662974573025 "B" 3 86
"587" 0.78759334714248 "B" 3 87
"588" 0.76975503148662 "B" 3 88
"589" 0.785016197418553 "B" 3 89
"590" 0.800020279163433 "B" 3 90
"591" 0.777404360245819 "B" 3 91
"592" 0.790010994082842 "B" 3 92
"593" 0.795151246546953 "B" 3 93
"594" 0.793330144758532 "B" 3 94
"595" 0.83899674023703 "B" 3 95
"596" 0.825160162763612 "B" 3 96
"597" 0.841335335650587 "B" 3 97
"598" 0.843522368306104 "B" 3 98
"599" 0.829611070836335 "B" 3 99
"600" 0.837546639039436 "B" 3 100
"601" 0.0963949699026827 "A" 1 1
"602" 0.118308182002267 "A" 1 2
"603" 0.118396523360647 "A" 1 3
"604" 0.13904645772137 "A" 1 4
"605" 0.155443146878814 "A" 1 5
"606" 0.130804117444506 "A" 1 6
"607" 0.16137839939732 "A" 1 7
"608" 0.144042215127116 "A" 1 8
"609" 0.16777586501369 "A" 1 9
"610" 0.180800621890563 "A" 1 10
"611" 0.18437093504498 "A" 1 11
"612" 0.198138059502031 "A" 1 12
"613" 0.199868483693934 "A" 1 13
"614" 0.228783729010553 "A" 1 14
"615" 0.229370024155333 "A" 1 15
"616" 0.260021362149662 "A" 1 16
"617" 0.270940338861475 "A" 1 17
"618" 0.264298377720536 "A" 1 18
"619" 0.269721781941555 "A" 1 19
"620" 0.251477302348417 "A" 1 20
"621" 0.284797080024245 "A" 1 21
"622" 0.305316211962955 "A" 1 22
"623" 0.327297258422182 "A" 1 23
"624" 0.36577081546102 "A" 1 24
"625" 0.335857608092236 "A" 1 25
"626" 0.351129367485608 "A" 1 26
"627" 0.358943861997038 "A" 1 27
"628" 0.38437038892564 "A" 1 28
"629" 0.371942913897107 "A" 1 29
"630" 0.376641121893982 "A" 1 30
"631" 0.392957908733882 "A" 1 31
"632" 0.404133954668257 "A" 1 32
"633" 0.395239269329338 "A" 1 33
"634" 0.400449445914077 "A" 1 34
"635" 0.410995993404872 "A" 1 35
"636" 0.416360897090081 "A" 1 36
"637" 0.444789114902124 "A" 1 37
"638" 0.437129552141386 "A" 1 38
"639" 0.437104802398479 "A" 1 39
"640" 0.446246412978082 "A" 1 40
"641" 0.448879843427187 "A" 1 41
"642" 0.474812060902308 "A" 1 42
"643" 0.438407183001454 "A" 1 43
"644" 0.475534146624178 "A" 1 44
"645" 0.48493104844055 "A" 1 45
"646" 0.489382650432396 "A" 1 46
"647" 0.509459194213325 "A" 1 47
"648" 0.484177793811501 "A" 1 48
"649" 0.495589465047358 "A" 1 49
"650" 0.501449911009203 "A" 1 50
"651" 0.494131593934375 "A" 1 51
"652" 0.51911012740579 "A" 1 52
"653" 0.513619060480454 "A" 1 53
"654" 0.55245752422683 "A" 1 54
"655" 0.553649687444928 "A" 1 55
"656" 0.596679771921243 "A" 1 56
"657" 0.609708479735827 "A" 1 57
"658" 0.637335846798016 "A" 1 58
"659" 0.634764175467273 "A" 1 59
"660" 0.666020180284864 "A" 1 60
"661" 0.694927680741571 "A" 1 61
"662" 0.713961269036512 "A" 1 62
"663" 0.746873879344067 "A" 1 63
"664" 0.748060837193294 "A" 1 64
"665" 0.721416877801452 "A" 1 65
"666" 0.740701296307157 "A" 1 66
"667" 0.777257388625785 "A" 1 67
"668" 0.791547401923714 "A" 1 68
"669" 0.782958621290018 "A" 1 69
"670" 0.816330282180346 "A" 1 70
"671" 0.789022134633482 "A" 1 71
"672" 0.801772700627417 "A" 1 72
"673" 0.825243463850139 "A" 1 73
"674" 0.802177382799299 "A" 1 74
"675" 0.83248800377369 "A" 1 75
"676" 0.850648546420759 "A" 1 76
"677" 0.885842133776611 "A" 1 77
"678" 0.890024527889637 "A" 1 78
"679" 0.90945144020841 "A" 1 79
"680" 0.917102438787651 "A" 1 80
"681" 0.922938144033377 "A" 1 81
"682" 0.913174610596572 "A" 1 82
"683" 0.933166348334893 "A" 1 83
"684" 0.938197922943403 "A" 1 84
"685" 0.939704538643721 "A" 1 85
"686" 0.961809949765843 "A" 1 86
"687" 0.980131326623041 "A" 1 87
"688" 0.991910642355762 "A" 1 88
"689" 0.992081442305123 "A" 1 89
"690" 0.977843149895877 "A" 1 90
"691" 1.02148728439526 "A" 1 91
"692" 1.02629709696207 "A" 1 92
"693" 1.05311052405016 "A" 1 93
"694" 1.06511884445547 "A" 1 94
"695" 1.06921196405373 "A" 1 95
"696" 1.08224096106596 "A" 1 96
"697" 1.06207698532426 "A" 1 97
